,exp_duration,input_graph,qty_edges,qty_merges,qty_nodes,qty_threads
335,0.09892106056213379,estrella400,399.0,242.0,400.0,30
336,0.012098550796508789,estrella500,499.0,0.0,500.0,1
337,0.1077268123626709,estrella500,499.0,264.0,500.0,5
338,0.1381053924560547,estrella500,499.0,337.0,500.0,15
339,0.15057897567749023,estrella500,499.0,294.0,500.0,30
340,0.011629581451416016,estrella600,599.0,0.0,600.0,1
341,0.14698457717895508,estrella600,599.0,318.0,600.0,5
342,0.25764966011047363,estrella600,599.0,371.0,600.0,15
343,0.18878722190856934,estrella600,599.0,321.0,600.0,30
344,0.012167692184448242,estrella700,699.0,0.0,700.0,1
345,0.18596410751342773,estrella700,699.0,364.0,700.0,5
346,0.21815204620361328,estrella700,699.0,406.0,700.0,15
347,0.4372687339782715,estrella700,699.0,466.0,700.0,30
348,0.017437458038330078,estrella800,799.0,0.0,800.0,1
349,0.24371862411499023,estrella800,799.0,420.0,800.0,5
350,0.49749135971069336,estrella800,799.0,494.0,800.0,15
351,0.2474212646484375,estrella800,799.0,402.0,800.0,30
352,0.017681360244750977,estrella900,899.0,0.0,900.0,1
353,0.2920210361480713,estrella900,899.0,463.0,900.0,5
354,0.6192095279693604,estrella900,899.0,543.0,900.0,15
355,0.4405238628387451,estrella900,899.0,476.0,900.0,30
356,0.017934322357177734,estrella1000,999.0,0.0,1000.0,1
357,0.36613965034484863,estrella1000,999.0,510.0,1000.0,5
358,0.3850572109222412,estrella1000,999.0,584.0,1000.0,15
359,0.6890983581542969,estrella1000,999.0,595.0,1000.0,30
360,0.008474349975585938,estrella100,99.0,0.0,100.0,1
361,0.014703512191772461,estrella100,99.0,58.0,100.0,5
362,0.02291560173034668,estrella100,99.0,75.0,100.0,15
363,0.029399633407592773,estrella100,99.0,80.0,100.0,30
364,0.006237983703613281,estrella200,199.0,0.0,200.0,1
365,0.0326695442199707,estrella200,199.0,110.0,200.0,5
366,0.03138470649719238,estrella200,199.0,136.0,200.0,15
367,0.03607439994812012,estrella200,199.0,126.0,200.0,30
368,0.009909391403198242,estrella300,299.0,0.0,300.0,1
369,0.050017595291137695,estrella300,299.0,165.0,300.0,5
370,0.05481863021850586,estrella300,299.0,197.0,300.0,15
371,0.0682823657989502,estrella300,299.0,182.0,300.0,30
372,0.01180577278137207,estrella400,399.0,0.0,400.0,1
373,0.07368803024291992,estrella400,399.0,231.0,400.0,5
374,0.10623407363891602,estrella400,399.0,268.0,400.0,15
375,0.11931014060974121,estrella400,399.0,245.0,400.0,30
376,0.011215925216674805,estrella500,499.0,0.0,500.0,1
377,0.10256838798522949,estrella500,499.0,261.0,500.0,5
378,0.11988997459411621,estrella500,499.0,309.0,500.0,15
379,0.13774347305297852,estrella500,499.0,283.0,500.0,30
380,0.010851860046386719,estrella600,599.0,0.0,600.0,1
381,0.14851999282836914,estrella600,599.0,317.0,600.0,5
382,0.16473150253295898,estrella600,599.0,347.0,600.0,15
383,0.2551126480102539,estrella600,599.0,369.0,600.0,30
384,0.018049240112304688,estrella700,699.0,0.0,700.0,1
385,0.19591879844665527,estrella700,699.0,366.0,700.0,5
386,0.2182769775390625,estrella700,699.0,415.0,700.0,15
387,0.3581695556640625,estrella700,699.0,428.0,700.0,30
388,0.021559476852416992,estrella800,799.0,0.0,800.0,1
389,0.2592031955718994,estrella800,799.0,414.0,800.0,5
390,0.28567934036254883,estrella800,799.0,476.0,800.0,15
391,0.35788679122924805,estrella800,799.0,432.0,800.0,30
392,0.013602018356323242,estrella900,899.0,0.0,900.0,1
393,0.3055393695831299,estrella900,899.0,471.0,900.0,5
394,0.39141297340393066,estrella900,899.0,581.0,900.0,15
395,0.6119904518127441,estrella900,899.0,541.0,900.0,30
396,0.021573781967163086,estrella1000,999.0,0.0,1000.0,1
397,0.37484121322631836,estrella1000,999.0,524.0,1000.0,5
398,0.743049144744873,estrella1000,999.0,591.0,1000.0,15
399,0.4237685203552246,estrella1000,999.0,522.0,1000.0,30
